CD_CARGO,DS_CARGO_x,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,DS_GENERO_x,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO_x,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL_x,CD_COR_RACA,DS_COR_RACA_x,CD_OCUPACAO,DS_OCUPACAO_x,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,NM_URNA_CANDIDATO,DS_SIT_TOT_TURNO
6,DEPUTADO FEDERAL,40001633247,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,999,OUTROS,N,660000.0,4052,LUIZ BORGES,NAO ELEITO
6,DEPUTADO FEDERAL,90001651359,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,69523.38,439,ALISSON DIAS,SUPLENTE
7,DEPUTADO ESTADUAL,250001725833,60.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,1408039.7,103265,CORONEL MEIRA,SUPLENTE
7,DEPUTADO ESTADUAL,200001604696,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,233,POLICIAL MILITAR,S,1163745.7,62607,CORONEL AZEVEDO,ELEITO POR QP
7,DEPUTADO ESTADUAL,30001615060,50.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,141440.0,5222,EDNA AUZIER,ELEITO POR QP
7,DEPUTADO ESTADUAL,190001613646,28.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESARIO,N,229975.82,2475,PAULINHO OROZIMBO,SUPLENTE
7,DEPUTADO ESTADUAL,90001614622,46.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,N,167000.0,117,NEILA CAVALCANTE,SUPLENTE
7,DEPUTADO ESTADUAL,170001718661,57.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,266,PROFESSOR DE ENSINO MEDIO,N,125160.53,64,PROF LAERCIO CRUZ,NAO ELEITO
6,DEPUTADO FEDERAL,120001598326,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,142,PROFESSOR DE ENSINO SUPERIOR,N,499000.0,2073,PROF. EDUARDO FERRUFINO,NAO ELEITO
6,DEPUTADO FEDERAL,40001643937,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,276300.0,1574,JOÃOZINHO MIRANDA,NAO ELEITO
6,DEPUTADO FEDERAL,10001619996,53.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,258,BOMBEIRO MILITAR,N,938000.0,1649,CORONEL EUDEMIR,SUPLENTE
6,DEPUTADO FEDERAL,210001604661,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,278,VEREADOR,N,305836.0,15723,NESTOR SCHWERTNER,SUPLENTE
5,SENADOR,260001636124,53.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,4003231.54,52741,HENRI CLAY,NAO ELEITO
5,SENADOR,200001668799,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,101,ENGENHEIRO,N,3037045.81,590,MARCELO GUERREIRO,NAO ELEITO
6,DEPUTADO FEDERAL,60001619093,31.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,N,15000.0,53,ROZANE SENA,NAO ELEITO
7,DEPUTADO ESTADUAL,130001607408,51.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,158,TECNICO EM INFORMATICA,N,150000.0,3397,CARLO ROBERTO KIKITO,SUPLENTE
7,DEPUTADO ESTADUAL,250001610011,53.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,169,COMERCIANTE,N,1117500.0,3429,ALLI BARUK,SUPLENTE
6,DEPUTADO FEDERAL,50001613560,36.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,949206.04,1548,DIRAN FILHO,SUPLENTE
6,DEPUTADO FEDERAL,40001719164,62.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,2818986.09,5876,DR. RAYMISON,SUPLENTE
6,DEPUTADO FEDERAL,20001610330,60.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,625761.24,10270,EDUARDO CANUTO,SUPLENTE
7,DEPUTADO ESTADUAL,160001716037,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,607150.0,13864,SAMUEL RIBAS,SUPLENTE
6,DEPUTADO FEDERAL,80001615366,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,347287.97,1430,JAMIR MALINI,NAO ELEITO
6,DEPUTADO FEDERAL,40001719233,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,232,POLICIAL CIVIL,N,420000.0,158,DELEGADO GEORGE GOMES,NAO ELEITO
6,DEPUTADO FEDERAL,110001623295,34.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,131,ADVOGADO,N,339000.0,6552,DR ARY CAMPOS,SUPLENTE
6,DEPUTADO FEDERAL,240001611950,44.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,N,333578.77,9760,EVANDRO DOS NAVEGANTES,SUPLENTE
7,DEPUTADO ESTADUAL,250001611470,72.0,4,FEMININO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,278,VEREADOR,N,174000.0,30302,DULCE RITA,SUPLENTE
6,DEPUTADO FEDERAL,10001619992,33.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,257,EMPRESARIO,N,829357.37,10092,KEILIANE CORDEIRO,SUPLENTE
7,DEPUTADO ESTADUAL,40001643448,58.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,601,AGRICULTOR,N,82000.0,32,PASTORA SÔNIA,NAO ELEITO
7,DEPUTADO ESTADUAL,10001601428,36.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,131,ADVOGADO,N,170000.0,727,MARCIO BERNARDO,SUPLENTE
7,DEPUTADO ESTADUAL,250001621717,36.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,171,JORNALISTA E REDATOR,N,80000.0,2941,MARA NUNES,NAO ELEITO
6,DEPUTADO FEDERAL,190001603087,59.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),6,NAO INFORMADO,169,COMERCIANTE,N,1065439.98,41075,BEBETO,ELEITO POR MEDIA
6,DEPUTADO FEDERAL,130001613214,53.0,2,MASCULINO,5,ENSINO MEDIO INCOMPLETO,3,CASADO(A),3,PARDA,117,FARMACEUTICO,N,300000.0,803,ANTÔNIO CAMPOS,NAO ELEITO
6,DEPUTADO FEDERAL,60001668470,60.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,10000.0,226,EDINA NOGUEIRA,NAO ELEITO
7,DEPUTADO ESTADUAL,230001602820,45.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,13000.0,341,CLEUDE BRITO,SUPLENTE
7,DEPUTADO ESTADUAL,50001620914,69.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,N,270000.0,122,CELIA SILVA,SUPLENTE
6,DEPUTADO FEDERAL,160001621993,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,143,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,N,169431.14,651,PROF ALFREDO,NAO ELEITO
7,DEPUTADO ESTADUAL,80001602768,44.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,169,COMERCIANTE,N,25000.0,1126,ROSANGELA LOYOLA,SUPLENTE
7,DEPUTADO ESTADUAL,260001602594,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,296,SERVIDOR PUBLICO FEDERAL,N,1053660.97,722,LUCIANO PAZ,NAO ELEITO
7,DEPUTADO ESTADUAL,100001613723,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,522000.0,5379,GENILSON ALVES ,SUPLENTE
7,DEPUTADO ESTADUAL,250001612284,47.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,999,OUTROS,N,263000.0,498,ANDERSON DA ACESSIBILIDADE,SUPLENTE
7,DEPUTADO ESTADUAL,60001634409,55.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,9,DIVORCIADO(A),1,BRANCA,257,EMPRESARIO,N,510000.0,14461,TOMAZ HOLANDA,SUPLENTE
7,DEPUTADO ESTADUAL,60001619103,61.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,345000.0,90,GLADYS LANDIM,NAO ELEITO
6,DEPUTADO FEDERAL,140001598314,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,277,DEPUTADO,N,2521425.45,106349,DELEGADO CAVEIRA,ELEITO POR MEDIA
6,DEPUTADO FEDERAL,130001611003,43.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,394,AUXILIAR DE ESCRITORIO E ASSEMELHADOS,N,25897.45,863,MARCILENE SILVA,SUPLENTE
7,DEPUTADO ESTADUAL,90001614658,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,192780.31,6177,EDINHO CARVALHO,SUPLENTE
7,DEPUTADO ESTADUAL,190001609538,66.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,447454.23,284,NORIVAL ORNELLAS,SUPLENTE
7,DEPUTADO ESTADUAL,50001620003,35.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,114,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,N,1184000.0,23529,CAROL DOS ANIMAIS,SUPLENTE
6,DEPUTADO FEDERAL,130001607592,36.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,982000.0,3432,DEVAN ANDRADE,SUPLENTE
7,DEPUTADO ESTADUAL,250001597800,45.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,298,SERVIDOR PUBLICO MUNICIPAL,N,205688.56,1913,PROF. VALMARA CAMARGO,SUPLENTE
6,DEPUTADO FEDERAL,100001610560,65.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,200000.0,174,CADEIRANTE AGEMIRO,SUPLENTE
7,DEPUTADO ESTADUAL,150001723290,44.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),3,PARDA,190,FOTOGRAFO E ASSEMELHADOS,N,5000.0,561,JEMISSON SALES,NAO ELEITO
6,DEPUTADO FEDERAL,180001601334,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,47990.0,5380,FLORO DO THEMOS VAGAS,NAO ELEITO
6,DEPUTADO FEDERAL,140001604551,42.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,121,ECONOMISTA,N,509631.56,2072,JOELMA LEITE,SUPLENTE
7,DEPUTADO ESTADUAL,240001614567,50.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,248,TERAPEUTA,N,339583.26,271,DR. GISELE LIMA,NAO ELEITO
7,DEPUTADO ESTADUAL,240001614572,47.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,11819.74,1587,EDINA ESMERALDINO,NAO ELEITO
7,DEPUTADO ESTADUAL,270001643577,47.0,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,9,DIVORCIADO(A),3,PARDA,999,OUTROS,N,180000.0,119,ROSIRENE MESSIAS,SUPLENTE
6,DEPUTADO FEDERAL,210001648565,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,1423403.95,4296,EWERTON FALK,SUPLENTE
6,DEPUTADO FEDERAL,60001603468,39.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,113,ENFERMEIRO,N,830000.0,49411,ENFERMEIRA ANA PAULA,SUPLENTE
7,DEPUTADO ESTADUAL,250001610516,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,265,PROFESSOR DE ENSINO FUNDAMENTAL,N,26400.0,2430,PROF VICTOR,SUPLENTE
7,DEPUTADO ESTADUAL,220001609484,62.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,101,ENGENHEIRO,N,1702750.0,177,NELIO ALENCAR,SUPLENTE
7,DEPUTADO ESTADUAL,130001606758,59.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,111,MEDICO,N,780420.76,2460,DRA SALMA,SUPLENTE
7,DEPUTADO ESTADUAL,10001723786,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,233,POLICIAL MILITAR,N,107000.0,71,CLOVIS NUNES,SUPLENTE
7,DEPUTADO ESTADUAL,50001613914,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,1882644.97,38147,PABLO BARROZO,SUPLENTE
7,DEPUTADO ESTADUAL,240001614268,50.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,604,PESCADOR,N,537000.0,1462,LEVI DA PESCA,SUPLENTE
7,DEPUTADO ESTADUAL,210001601644,40.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,166,LOCUTOR E COMENTARISTA DE RADIO E TELEVISAO E RADIALISTA,N,89500.0,19963,LILICO MELLA,SUPLENTE
7,DEPUTADO ESTADUAL,190001620480,59.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,15000.0,541,MÃE DAYSE,SUPLENTE
7,DEPUTADO ESTADUAL,250001642235,47.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,298,SERVIDOR PUBLICO MUNICIPAL,N,200629.71,277,DOUGLAS KAJFES,NAO ELEITO
6,DEPUTADO FEDERAL,190001603405,61.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,5523346.1,8012,ZAQUEU TEIXEIRA,SUPLENTE
6,DEPUTADO FEDERAL,250001717180,56.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,1200000.0,282,OLIVEIRA,NAO ELEITO
6,DEPUTADO FEDERAL,30001611389,47.0,4,FEMININO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,600000.0,13744,SANDRA LACERDA,NAO ELEITO
7,DEPUTADO ESTADUAL,130001596303,67.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,278,VEREADOR,N,440000.0,2944,DENISE DA SUPRA,SUPLENTE
5,SENADOR,200001696018,41.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,112,VETERINARIO,N,20738.88,5766,VETERINARIA SHIRLEI MEDEIROS,NAO ELEITO
7,DEPUTADO ESTADUAL,140001615529,46.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,278,VEREADOR,N,733000.0,973,WILLIAM DO AP,SUPLENTE
6,DEPUTADO FEDERAL,220001621851,32.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,512,CABELEIREIRO E BARBEIRO,N,1000.0,53,PATRÍCIA FELIZARDO,NAO ELEITO
6,DEPUTADO FEDERAL,130001612984,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,2130000.0,10303,DR SANDRO GONÇALVES,SUPLENTE
7,DEPUTADO ESTADUAL,210001598514,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,N,10855.07,537,VANTUIR EMERSON,SUPLENTE
6,DEPUTADO FEDERAL,160001614489,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,1017921.76,6150,DR MAGNO,NAO ELEITO
7,DEPUTADO ESTADUAL,170001620363,67.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,N,7115000.0,6028,ANGELA COUTINHO,SUPLENTE
6,DEPUTADO FEDERAL,170001609086,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,232000.0,60088,FERNANDO RODOLFO,ELEITO POR MEDIA
6,DEPUTADO FEDERAL,50001605361,68.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,1148145.61,113110,WALDENOR PEREIRA,ELEITO POR QP
7,DEPUTADO ESTADUAL,130001615275,36.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,278,VEREADOR,N,39861.0,10137,TALLIA SOBRAL,SUPLENTE
6,DEPUTADO FEDERAL,80001615367,72.0,4,FEMININO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,505486.18,1016,ANA PARAISO,NAO ELEITO
7,DEPUTADO ESTADUAL,220001614984,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,297,SERVIDOR PUBLICO ESTADUAL,N,266200.23,2761,JÚLIO KASPER,NAO ELEITO
7,DEPUTADO ESTADUAL,90001653623,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,296,SERVIDOR PUBLICO FEDERAL,N,683291.56,2147,DELEGADO JOSÉ AURELIANO,SUPLENTE
7,DEPUTADO ESTADUAL,140001601509,44.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,2100.0,3783,ANGELO TAPAJÓS,SUPLENTE
7,DEPUTADO ESTADUAL,190001620493,37.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,263,BIOLOGO,N,80457.25,8159,LETICIA FLORÊNCIO,SUPLENTE
7,DEPUTADO ESTADUAL,130001613336,47.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,331770.03,6075,FLAVINHO DE LIMA E SILVA,SUPLENTE
6,DEPUTADO FEDERAL,250001611355,26.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,N,68000.0,22926,FUINHA ROBSON CALABIANQUI,NAO ELEITO
7,DEPUTADO ESTADUAL,160001716103,52.0,4,FEMININO,2,LE E ESCREVE,1,SOLTEIRO(A),3,PARDA,257,EMPRESARIO,N,30000.0,134,ZAZA,NAO ELEITO
7,DEPUTADO ESTADUAL,130001613036,69.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),3,PARDA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,8000.0,260,IVAN SOUZA,SUPLENTE
7,DEPUTADO ESTADUAL,130001613050,34.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,57500.0,722,JONATAS LUCIANO,SUPLENTE
3,GOVERNADOR,90001618706,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,1037782.71,9565,EDIGAR DINIZ,NAO ELEITO
7,DEPUTADO ESTADUAL,190001603213,44.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,131,ADVOGADO,N,985770.83,4664,ANDRÉIA PÁDUA,SUPLENTE
7,DEPUTADO ESTADUAL,50001609441,68.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,101,ENGENHEIRO,N,727000.0,1230,JOÃO CAMBUÍ,SUPLENTE
6,DEPUTADO FEDERAL,100001599080,38.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,113,ENFERMEIRO,N,240000.0,4333,KELLY DA ENFERMAGEM,SUPLENTE
7,DEPUTADO ESTADUAL,230001604269,25.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),5,INDIGENA,999,OUTROS,N,28000.0,147,NETINHO PINHO,SUPLENTE
6,DEPUTADO FEDERAL,190001609681,74.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,131,ADVOGADO,N,397943.81,898,JOSE ANTONIO BATISTA,SUPLENTE
7,DEPUTADO ESTADUAL,190001620465,61.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,N,4200.0,2285,SILVIA DE MENDONÇA,SUPLENTE
1,PRESIDENTE,280001644128,49.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,276,SENADOR,N,783000.0,600955,SORAYA THRONICKE,NAO ELEITO
6,DEPUTADO FEDERAL,100001713835,47.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,402,VENDEDOR PRACISTA. REPRESENTANTE. CAIXEIRO-VIAJANTE E ASSEMELHADOS,N,13000.0,327,ALEX DO SUCÃO,NAO ELEITO
6,DEPUTADO FEDERAL,250001612104,49.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,270000.0,1245,GUILHERME GOMES,SUPLENTE
6,DEPUTADO FEDERAL,50001606053,63.0,2,MASCULINO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,142,PROFESSOR DE ENSINO SUPERIOR,N,448000.0,1105,PROFESSOR MARCELO AVILA,SUPLENTE
7,DEPUTADO ESTADUAL,40001633330,54.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,1530000.0,4001,JEAN NEDER,SUPLENTE
6,DEPUTADO FEDERAL,140001601475,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,13225000.0,868,MATEUS FERRAZ,NAO ELEITO
7,DEPUTADO ESTADUAL,190001638505,58.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,111,MEDICO,N,15000.0,888,DRA. IMACULADA ,SUPLENTE
7,DEPUTADO ESTADUAL,270001697214,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,910,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,N,84000.0,681,PASTOR REGINALDO,SUPLENTE
7,DEPUTADO ESTADUAL,210001610587,73.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,7778.0,4219,ÌYÁ SANDRALI,SUPLENTE
6,DEPUTADO FEDERAL,270001672960,40.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),2,PRETA,394,AUXILIAR DE ESCRITORIO E ASSEMELHADOS,N,180000.0,197,MAIRAN MORAIS,NAO ELEITO
7,DEPUTADO ESTADUAL,120001645383,80.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,602,PECUARISTA,S,14365079.1,25691,LONDRES MACHADO,ELEITO POR MEDIA
7,DEPUTADO ESTADUAL,210001614128,58.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,95500.0,355,NATALINO CANABARRO,NAO ELEITO
7,DEPUTADO ESTADUAL,250001642237,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,232,POLICIAL CIVIL,N,5966.679999999999,420,RONALDO GALDINO,NAO ELEITO
7,DEPUTADO ESTADUAL,250001610472,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,528000.93,37668,MARCIO DA FARMÁCIA,SUPLENTE
7,DEPUTADO ESTADUAL,50001609455,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,296,SERVIDOR PUBLICO FEDERAL,N,235000.0,10516,JAMES MEIRA,SUPLENTE
7,DEPUTADO ESTADUAL,60001635805,40.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,1097687.43,63463,DANNIEL OLIVEIRA,ELEITO POR QP
6,DEPUTADO FEDERAL,250001604828,66.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,131,ADVOGADO,N,1762776.71,2295,FEDOSSI,NAO ELEITO
7,DEPUTADO ESTADUAL,250001610167,53.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,28545.4,131557,VALERIA BOLSONARO,ELEITO POR QP
7,DEPUTADO ESTADUAL,160001622164,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,211870.88,7113,PROF. KLECIUS,SUPLENTE
7,DEPUTADO ESTADUAL,80001649872,28.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESARIO,N,71000.0,1804,MITTER,SUPLENTE
6,DEPUTADO FEDERAL,250001613954,37.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,N,53400.0,84,FRAN DURAN,NAO ELEITO
7,DEPUTADO ESTADUAL,60001603519,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,104,QUIMICO,N,29000.0,1391,JOTA LIMA JUMENTIM AMARELO,SUPLENTE
